10623199542,,6126024662,0,43,3,pUz8GwA+Y6EIw9rPqVYyqQpn2IN3jre0J3rZHrVqzR4=,3,9,0.125,0.0159,9.537e-06,0
10623199551,,6126024662,0,,0,pUz8GwA+Y6EIw9rPqVYyqQpn2IN3jre0J3rZHrVqzR4=,3,9,0.125,0.0159,9.537e-06,0
10623199658,,6252083120,859,336051682,4,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623199672,,6252274404,39,711529,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10623199695,,6252274404,38,4479131725,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10623199751,,6252083120,294,56998735,4,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623199813,,6252083120,948,336053491,4,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623199884,,6252083120,650,592904455,4,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200095,,6252083120,193,336055579,4,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200117,,6252274404,40,336074128,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10623200143,,6252083120,711,257407396,4,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200187,,6252083120,211,336037219,4,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200205,,6252274404,11,1494506212,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10623200282,,6252082995,0,129387985,4,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,2,8,0.0625,0.04773,0.0001154,1
10623200300,,6252083120,0,4181747525,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200310,,6252083120,2,6608782,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200320,,6252083120,90,4469351504,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200330,,6252083120,333,1602679544,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200340,,6252083120,368,4820131094,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200350,,6252083120,468,1270278,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200360,,6252083120,556,4820060350,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200370,,6252083120,604,1436615811,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200381,,6252083120,618,628339429,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200391,,6252083120,635,6608773,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200401,,6252083120,682,6565014,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200411,,6252083120,725,602982,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200421,,6252083120,756,903474,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200431,,6252083120,816,634715,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200441,,6252083120,899,3934141814,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200451,,6252083120,906,7716048,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,0,2,0.02499,0.03339,0.0003862,1
10623200461,,6252084549,0,284786939,5,fJYeclskJqPWsAT6TX/r9X5OiIZpSEb2PBGliYAOMxM=,2,1,0.006248,0.04773,3.815e-05,0
10623200556,,6252274404,33,474111340,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10624065332,,515042969,1,288796556,1,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10624065341,,6249153835,10,3251994396,1,Q/WF/++kNe3VwGgx/38jaqIHl1nGn6abu1bZUzaFJ6U=,0,0,0.2505,0.001554,3.815e-06,0
10624083475,,6252263419,9,,0,vXgLfCPJ4LrZfulMjeDWkrZt6QtgdPccp2zduVjmyYQ=,0,2,0.0625,0.02386,0.0001926,0
10624345649,,6252269359,0,336068549,4,MTFryofZt72UlfxMH8K2Ix2Ik92GGDm+U1NhtBRRZWY=,0,2,0.0125,0.00795,1.717e-05,0
10624346241,,6252274404,48,431038313,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10624346280,,6252274404,28,257338241,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10624346334,,6252274404,35,2274895763,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10625104240,,6126024662,0,43,1,pUz8GwA+Y6EIw9rPqVYyqQpn2IN3jre0J3rZHrVqzR4=,3,9,0.125,0.0159,9.537e-06,0
10625455740,,6252274404,21,38737611,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10626122120,,6252263419,9,6566577,1,vXgLfCPJ4LrZfulMjeDWkrZt6QtgdPccp2zduVjmyYQ=,0,2,0.0625,0.02386,0.0001926,0
10626145333,,6252274404,45,3778560217,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10626145604,,6252274404,3,1315252,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10626145727,,6252274404,47,1270702,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10626145788,,6252274404,32,351652240,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10626837753,,6252269802,42,30905615,4,vXgLfCPJ4LrZfulMjeDWkrZt6QtgdPccp2zduVjmyYQ=,0,2,0.0625,0.02386,0.0001926,0
10626837762,,6252274404,37,410756735,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10626838062,,6252274404,5,288943706,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10627529129,,6252267206,40,4820029995,4,vXgLfCPJ4LrZfulMjeDWkrZt6QtgdPccp2zduVjmyYQ=,0,2,0.0625,0.02386,0.0001926,0
10627529401,,6252247739,78,352483761,4,vXgLfCPJ4LrZfulMjeDWkrZt6QtgdPccp2zduVjmyYQ=,0,2,0.04376,0.0159,3.815e-05,0
10627529505,,515042969,10,,5,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10627529508,,515042969,10,,0,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10628259542,,6252274404,27,4820058940,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10628259770,,5285926325,0,1275034,3,2V0B3LFwQ48zIHlDcpiCQTAG+f4Nk64GVADb8vfarvA=,0,9,0.0625,0.006218,3.815e-05,0
10628259780,,5285926325,0,,0,2V0B3LFwQ48zIHlDcpiCQTAG+f4Nk64GVADb8vfarvA=,0,9,0.0625,0.006218,3.815e-05,0
10628259901,,6252274404,34,2106709501,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10628259980,,6252274404,30,227418952,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10628260076,,515042969,9,,5,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10628260079,,515042969,9,,0,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10628260290,,515042969,23,,5,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10628260293,,515042969,23,,0,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10628978239,,515042969,10,1439847283,1,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10628995335,,515042969,18,,5,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10628995338,,515042969,18,,0,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10628995829,,6252274404,44,214884212,4,68CsCZngOkuQn5lVo+dNXKGoFx9ZmJXWR+W7NAUmEH4=,0,2,0.0125,0.004662,1.526e-05,0
10629725472,,5285926325,0,907849,1,2V0B3LFwQ48zIHlDcpiCQTAG+f4Nk64GVADb8vfarvA=,0,9,0.0625,0.006218,3.815e-05,0
10629725485,,515042969,9,765681,1,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10629725499,,515042969,23,711889,1,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
10629744857,,6252247739,30,257504316,4,vXgLfCPJ4LrZfulMjeDWkrZt6QtgdPccp2zduVjmyYQ=,0,2,0.04376,0.0159,3.815e-05,0
10630471293,,515042969,18,1436490456,1,/fk1fVcVxZ6iM6gHZzqbIyq56m5zrmHfpdcZ/zzkq4c=,2,0,0.01562,0.01553,0.0002155,0
